,Country.Name,Country.Code,Year,GDP per capita (current US$),Gini index,"Unemployment, total (% of total labor force) (national estimate)","Inflation, consumer prices (annual %)",Exports of goods and services (% of GDP),Gross capital formation (% of GDP),"Life expectancy at birth, total (years)","School enrollment, tertiary (% gross)",Current health expenditure per capita (current US$),Population growth (annual %),Access to electricity (% of population),Individuals using the Internet (% of population),Mobile cellular subscriptions (per 100 people),Urban population (% of total population)
789,Malaysia,MYS,2013,10713.64076,41.3,3.16,2.105012312,75.62904103,25.9371067,75.035,38.23271942,382.191864,1.70946282,99.6,57.0575,142.7087288,72.93
790,Malaysia,MYS,2015,9648.679794,41.1,3.1,2.104389802,69.4486909,25.42426328,75.094,44.86950302,370.7195435,1.733194456,99.9,71.0641,141.9557664,74.213
791,Malaysia,MYS,2018,10901.802,41.2,3.3,0.884709161,68.55497142,23.89741996,75.644,45.27841568,416.3200073,1.701747319,100,81.201,130.908501,76.036
792,Malaysia,MYS,2021,10903.11164,40.7,4.64,2.477102415,70.63305555,22.1257084,74.884,40.91426086,487.0088196,1.152513044,100,96.7514,140.5905675,77.696
793,Maldives,MDV,2019,11740.2724,29.3,4.562,0.220029731,65.51341791,43.16116288,80.116,51.36136246,852,3.045935545,100,77.4697,164.1286164,40.238
794,Mali,MLI,2018,835.0867106,36,1.62,0.299546507,24.52266375,20.45797914,59.393,4.966517925,31.96352005,3.125423237,50.9,21.4,110.1396447,42.356
795,Malta,MLT,2006,16653.60718,28,6.798,2.773780065,89.18008866,20.9085528,79.43902439,31.22528076,1474,0.364336947,100,40.41,84.33187905,93.784
796,Malta,MLT,2007,19444.1875,29.2,6.472,1.249219238,90.85376449,22.52263731,79.79268293,34.6690712,1596,0.348755082,100,46.9,89.43144673,93.857
797,Malta,MLT,2008,22315.31986,29,5.977,4.258621719,91.47245143,22.23033756,79.63658537,33.3216095,1751,0.650655461,100,50.08,93.28353515,93.929
798,Malta,MLT,2009,21176.31124,30.2,6.896,2.084327461,81.03351186,21.23529372,80.24146341,35.7878685,1677,0.753906931,100,58.86,101.5843562,94.001
799,Malta,MLT,2010,21946.60697,29,6.861,1.515635136,89.62424771,21.86394453,81.39756098,36.83441925,1734,0.491182811,100,63,108.793686,94.072
800,Malta,MLT,2011,23516.96912,29.1,6.388,2.962985282,97.44178523,17.50508278,80.74634146,39.4486618,1960,0.423700885,100,68.0198,123.1784046,94.141
801,Malta,MLT,2012,22878.31309,29.4,6.203,2.375820578,100.798667,19.27277145,80.74634146,42.54732895,1899,0.899209212,100,68.1999,123.800729,94.211
802,Malta,MLT,2013,25346.52365,28.8,6.115,1.180284364,97.66915286,17.09846755,81.74634146,44.03895187,2121,1.404050276,100,68.9138,127.2274727,94.279
803,Malta,MLT,2014,27356.60803,29,5.737,0.310306472,96.92957945,15.90777365,82.04634146,44.49069977,2456,1.996754408,100,73.1141,122.3518897,94.347
804,Malta,MLT,2015,25481.89776,29.4,5.389,1.100548264,108.7325184,23.45468235,81.89756098,46.94681931,2243,2.386395363,100,75.96,114.8018196,94.414
805,Malta,MLT,2016,26409.62859,29.1,4.694,0.642702772,113.1665119,21.94057768,82.45365854,48.12607956,2321,2.288615441,100,78.0751,125.1793331,94.48
806,Malta,MLT,2017,30259.39526,29.2,4.008,1.364354482,116.6266643,19.159639,82.34634146,52.8446312,2552,2.738662856,100,81.0119,126.1236254,94.546
807,Malta,MLT,2018,33332.19056,28.7,3.665,1.157823625,123.349022,19.6533496,82.44878049,56.81111145,2754,3.491955403,100,81.658,125.2767573,94.612
808,Malta,MLT,2019,32412.26978,31,3.627,1.642060018,124.5203659,20.96934829,82.85853659,58.53686905,2944,3.931356319,100,85.7786,125.9617103,94.678
809,Malta,MLT,2020,31796.82134,31.4,4.357,0.638544957,136.1838817,22.51851777,82.34878049,62.87525177,3135,2.211207678,100,86.8588,122.8511054,94.744
810,Mauritania,MRT,2019,1767.072711,32,10.416,2.300092621,42.39752404,40.52229209,65.687,5.869890213,60.7460022,2.953472979,44.9,42.3207,107.4581053,54.507
811,Mauritius,MUS,2006,5695.975255,35.7,9.04,8.913501057,58.44393593,25.57320411,72.43219512,23.60545921,203.0832825,0.466403526,99,16.7,61.07014177,42
812,Mauritius,MUS,2012,9291.236276,38.5,7.472,3.852160333,53.79216527,24.38056833,73.86341463,40.37495041,387.2303772,0.277321026,99.4,35.42,115.290457,41.332
813,Mauritius,MUS,2017,10841.68478,36.8,6.752,3.666997027,48.15516611,17.66798277,74.51463415,39.66188049,594.6273193,0.090167266,99.6,55.4032,142.074747,40.841
814,Moldova,MDA,2014,3289.957586,26.8,1.451,5.088785546,31.52796356,23.78257066,69.031,52.15034866,231,-0.06097206,99.8,67,111.9756969,42.496
815,Moldova,MDA,2015,2749.551371,27,1.781,9.676240331,31.80692179,24.06209079,69.24,52.09782028,186,-0.76704956,99.9,69,113.2956183,42.49
816,Moldova,MDA,2016,2847.087948,26.3,1.591,6.35930898,32.86649893,21.98688532,69.917,52.84141159,171,-1.163022378,99.9,71,117.468078,42.511
817,Moldova,MDA,2017,3453.267277,25.9,1.622,6.570229975,32.5328466,21.93895421,70.516,51.9473381,244,-1.727058466,100,49.9,117.8002494,42.557
818,Moldova,MDA,2018,4156.44982,25.7,1.239,3.045053973,30.69636994,26.59181067,70.492,52.84231186,276,-1.757004421,100,50.3,115.7581058,42.629
819,Moldova,MDA,2019,4405.334182,26,1.502,4.837783514,31.19108496,25.10366188,70.935,54.78120041,284,-1.600316536,100,57.7605,116.2198572,42.726
820,Moldova,MDA,2021,5274.605822,25.7,0.794,5.10641129,30.64878771,26.85612587,68.846,61.30140305,410,-1.503429523,100,60.4747,127.3941322,42.998
821,Mongolia,MNG,2002,570.2492132,32.9,6.2,0.917074687,50.72661598,24.6417076,63.518,34.65943146,29.04701042,1.285303359,72.8,2.03957,8.658643792,59.304
822,Mongolia,MNG,2007,1627.687877,35.8,7.2,9.630963096,59.61444843,38.7051386,65.97,47.7635994,66.23542023,1.341938467,78.1,9,45.84599655,64.564
823,Mongolia,MNG,2010,2625.218814,33.1,6.549,10.04620659,46.67898258,42.08695429,67.182,56.02347946,99.48032379,1.749926831,78.5,10.2,92.89366961,67.567
824,Mongolia,MNG,2011,3736.042015,33.9,4.769,8.411214953,52.55355505,58.1507248,67.439,56.7441597,136.0482483,1.72657779,72.1,12.5,107.229573,67.963
825,Mongolia,MNG,2012,4328.890019,33.8,3.905,14.33033483,43.57215119,55.89861922,68.111,61.04623032,169.8409576,1.897952145,83.7,16.4,120.8733221,68.03
826,Mongolia,MNG,2014,4126.239758,32,4.798,12.25398081,52.24899869,35.17529764,69.047,66.93192291,177.3183441,2.187076054,86,19.9424,104.2861725,68.163
827,Mongolia,MNG,2016,3619.900264,32.3,7.235,0.733272227,50.87219406,22.62940994,69.865,66.97664642,169.039856,2.027369576,90.8,22.2658,111.1573482,68.297
828,Mongolia,MNG,2018,4107.642885,32.7,5.377,6.824247901,58.16478228,39.37792751,71.199,65.64924622,188.8626556,1.864801928,98.1,47.13,133.4403606,68.445
829,Montenegro,MNE,2012,6586.399703,41.2,19.808,4.14524725,43.67248294,20.5856588,76.2,60.30924988,536,0.084147408,99.3,56.8388,156.5227762,64.804
830,Montenegro,MNE,2013,7188.863616,39,19.585,2.205892681,41.34236,19.60638588,76.4902439,60.43476868,596,0.097599637,99.7,60.31,156.7802305,65.137
831,Montenegro,MNE,2014,7387.872969,38.8,18.054,-0.710514052,40.1437048,20.22139308,76.44146341,63.21963882,579,0.097022011,97.7,63.8869,159.751787,65.471
832,Montenegro,MNE,2015,6517.192675,39,17.555,1.548691582,42.11807213,20.09515908,76.44878049,63.93727112,577,0.056110724,99.5,68.1198,158.981712,65.806
833,Montenegro,MNE,2016,7033.439624,38.5,17.732,-0.271385023,40.60066597,26.1045756,76.44146341,59.18392181,596,0.023142531,99.6,69.8816,164.3464653,66.141
834,Montenegro,MNE,2017,7803.358245,36.9,16.082,2.380235991,41.0551905,30.22280757,76.48536585,60.9102211,612,0.011247907,100,71.2723,165.1820416,66.477
835,Montenegro,MNE,2018,8850.374925,36.8,15.19,2.611223783,42.87500027,31.91485118,76.84146341,58.18315125,727,-0.023461353,100,71.5171,179.6504897,66.813
836,Montenegro,MNE,2019,8909.653876,35.7,15.128,0.361563705,43.84663878,31.97779231,76.68292683,56.26332092,732,-0.031987013,100,73.4767,182.5833286,67.15
837,Montenegro,MNE,2020,7677.371321,35.4,17.878,-0.2556557,25.99668431,31.18636892,75.93170732,58.09447098,866,-0.116139361,99.9,77.6088,171.7021595,67.488
838,Montenegro,MNE,2021,9465.96153,34.3,16.543,2.410801984,42.83435544,26.65491585,73.82439024,57.96139145,985,-0.337762722,99.8,82.2197,178.3957863,67.826
839,Morocco,MAR,2000,1499.107422,40.6,13.58,1.894634568,24.19682789,23.8068463,66.787,10.03913021,54.38904953,1.403926301,69.8,0.693791,8.133729629,53.335
840,Morocco,MAR,2006,2438.126465,40.7,9.67,3.28476167,29.6289668,27.9527831,69.128,12.13679981,110.0026016,1.351365506,96.5,19.7712,51.95551274,55.746
841,Morocco,MAR,2013,3379.743164,39.5,9.23,1.880654667,30.25326564,32.00462009,72.122,22.54977036,179.734848,1.287810153,97.2,56,125.8279977,59.7
842,Nicaragua,NIC,2014,1958.369665,46.2,4.52,6.035968618,45.00799279,28.87909651,72.812,17.15169334,152.6446991,1.371717586,81.9,17.6,113.8384416,57.7
843,Niger,NER,2005,318.6431219,44.4,3.1,7.797497818,14.41141601,19.33543003,53.59,0.93028003,18.53794861,3.629704142,7.1,0.221341,2.337407513,16.242
844,Niger,NER,2011,510.7595618,31.5,0.317,2.94238514,15.28955544,31.61312883,58.994,1.333760023,24.68768311,3.721383032,14.3,0.9,27.44227428,16.216
845,Niger,NER,2014,565.3098973,34.3,0.524,-0.93028726,15.94586293,31.11008199,60.786,2.665421009,24.89271736,3.689280805,15.7,1.24868,42.51700417,16.219
846,North Macedonia,MKD,2009,4799.787228,42.8,32.351,-0.739633963,32.80554336,25.74248352,74.44634146,39.83771896,294,-0.646827223,99.2,51.77,92.98627421,57.117
847,North Macedonia,MKD,2010,4833.365868,40.1,33.135,1.50997522,39.78975339,24.46809484,74.99756098,38.14759064,302,-0.639374483,99.5,51.9,102.8463178,57.089
848,North Macedonia,MKD,2012,5049.826539,38.1,31.096,3.316055667,45.374253,28.92717638,74.90243902,39.79610825,307,-0.39185832,99.6,57.4499,106.4769433,57.125
849,North Macedonia,MKD,2013,5626.261157,36.2,29.017,2.785000567,43.39647453,28.80804796,75.4,38.94990158,346,-0.368848271,99.7,65.24,106.4234629,57.189
850,North Macedonia,MKD,2014,5925.385922,35.2,28.215,-0.281705033,47.66285529,30.29522526,75.45121951,39.32149124,339,-0.268678977,99.8,68.0585,105.6594552,57.284
851,North Macedonia,MKD,2015,5262.686719,35.6,26.395,-0.299920476,48.73799991,30.40357525,75.40243902,42.08118057,303,-0.267729528,99.9,70.3802,98.8434801,57.408
852,North Macedonia,MKD,2017,5955.297386,34.2,22.857,1.351618897,55.14571934,32.27294348,75.95365854,43.50976944,345,-0.402421587,100,74.5168,95.07708173,57.748
853,North Macedonia,MKD,2018,6713.989254,33,21.208,1.458312985,60.37513732,32.32881107,76.64878049,43.85478973,387,-0.507220757,99.8,79.1678,93.16855383,57.963
854,North Macedonia,MKD,2019,6718.858266,33.5,17.414,0.766439573,62.40805679,34.2601161,76.60243902,43.19910049,421,-0.679308689,100,81.4129,90.86343805,58.208
855,Norway,NOR,2000,38178.23688,27.4,3.458,3.085506091,45.61277609,21.81803845,78.63414634,69.87722015,2949,0.649044821,100,52,71.78479169,76.02
856,Norway,NOR,2003,50250.32982,27.6,4.221,2.487825535,39.67230981,19.42848171,79.3902439,77.97058868,4633,0.586532692,100,78.13,88.95247425,77.084
857,Norway,NOR,2004,57768.6981,31.6,4.256,0.454498502,41.11014734,21.50948229,79.84146341,78.61254883,5097,0.59093094,100,77.69,98.52955299,77.399
858,Norway,NOR,2005,67047.17046,30.6,4.381,1.532133676,43.44205941,22.42231867,80.04146341,78.44503021,5585,0.681072964,100,81.99,102.8281314,77.675
859,Norway,NOR,2006,74434.49968,26.4,3.397,2.329349808,44.53732374,23.92929747,80.34390244,77.93106842,5893,0.805392739,100,82.55,104.4588097,77.95
860,Norway,NOR,2007,85502.26771,27.1,2.493,0.712589074,42.95755313,27.0747411,80.39512195,77.03736115,6896,1.034734515,100,86.93,106.9661048,78.234
861,Norway,NOR,2008,97503.54078,27,2.521,3.753930818,46.2181009,25.78314999,80.59268293,73.59146881,7768,1.246333015,100,90.57,109.2804594,78.526
862,Norway,NOR,2009,80347.57007,26.2,3.1,2.197385869,39.81014972,24.29569556,80.79512195,73.06745148,7302,1.261127289,100,92.08,110.8786963,78.815
863,Norway,NOR,2010,88163.20859,25.7,3.527,2.418906395,40.15032907,24.98868675,80.99756098,72.11708069,7860,1.24566618,100,93.39,114.5108913,79.102
864,Norway,NOR,2011,101221.8135,25.3,3.196,1.284951588,41.66126617,25.44598102,81.29512195,71.06141663,8900,1.297189391,100,93.49,115.5824466,79.455
865,Norway,NOR,2012,102175.9193,25.7,3.129,0.696864111,41.28706485,25.87203436,81.45121951,71.70475769,8970,1.313440989,100,94.65,115.509809,79.874
866,Norway,NOR,2013,103553.8401,26.4,3.425,2.120486204,39.86130953,27.32761982,81.75121951,75.8635788,9241,1.209141589,100,95.0534,112.0335357,80.286
867,Norway,NOR,2014,97666.69518,26.8,3.486,2.041702867,39.72767204,27.20999211,82.1,78.23973846,9118,1.127736677,100,96.3005,111.6785885,80.692
868,Norway,NOR,2015,74809.9658,27.5,4.296,2.171136654,38.57518873,26.91884149,82.30487805,79.20642853,7566,0.995084737,100,96.8103,110.1059349,81.091
869,Norway,NOR,2016,70867.361,28.5,4.68,3.55,35.93817143,27.72642156,82.40731707,82.0374527,7497,0.880969815,100,97.2982,109.4141225,81.485
870,Norway,NOR,2017,76131.8384,27,4.164,1.875100596,36.73226499,27.5528324,82.6097561,83.7353363,7816,0.807673182,100,96.3576,108.380522,81.871
871,Norway,NOR,2018,82792.84271,27.6,3.801,2.764831345,38.22102729,27.72684304,82.75853659,85.38835144,8272,0.660090844,100,96.4917,107.6910276,82.248
872,Norway,NOR,2019,76430.58895,27.7,3.684,2.167730033,36.64092532,29.6114444,82.95853659,85.76338196,8007,0.675061373,100,98,107.9941993,82.616
873,Pakistan,PAK,2004,771.9022473,30.9,7.4,7.444624693,11.42297416,15.65078049,63.052,3.002599955,15.29145527,2.468091176,77,6.16432,2.9434214,33.781
874,Pakistan,PAK,2005,827.6198612,31.3,7.05,9.06332737,12.25184593,16.26644964,62.466,4.375400066,19.3823719,2.403773504,78.1,6.33233,7.324109273,33.982
875,Pakistan,PAK,2007,998.0901142,29.7,0.398,7.598684411,11.6250762,17.53594184,63.852,5.027880192,26.51110458,2.642031252,80.2,6.8,34.55098392,34.387
876,Pakistan,PAK,2011,1131.735138,29.7,0.796,11.91609271,13.48255486,14.63162308,64.648,7.460753918,25.67299652,2.236909403,87.8,8,54.83032062,35.202
877,Pakistan,PAK,2013,1225.434012,29.5,2.954,7.692156119,12.17749928,14.98238008,65.15,8.89682579,28.99807739,1.627224148,89.3,9,62.20843608,35.613
878,Pakistan,PAK,2015,1380.470208,31.3,3.566,2.529328173,9.974571017,15.81092811,65.697,8.611710548,35.0121994,1.402501136,91,11,59.67675827,36.026
879,Pakistan,PAK,2018,1569.338146,29.6,4.083,5.078057259,8.581799708,17.06829148,66.482,8.392416954,41.40914154,1.623714833,93.4,15.34,70.07944774,36.666
880,Panama,PAN,2000,3975.093087,56.6,13.53,1.498961116,68.96011673,28.40604314,74.001,42.57546997,301.5256348,1.964005579,81.4,6.5548,13.67214451,62.198
881,Panama,PAN,2001,3991.776708,56.7,14.71,0.307062436,68.70008546,22.37761583,74.414,41.67972183,297.5767212,1.946407328,81.5,7.2684,15.52228927,62.497
882,Panama,PAN,2002,4090.586174,56.1,14.11,1.005830904,62.82905731,21.20125714,74.824,40.81908035,309.4125366,1.929666203,82.1,8.51808,16.8486602,62.794
883,Panama,PAN,2003,4264.664288,55.7,13.62,0.391666667,58.13357062,25.48349552,75.218,44.33375168,304.239563,1.913701548,87.8,9.98742,21.76276901,63.091
884,Panama,PAN,2004,4644.565824,54.8,12.44,0.474723078,60.57682442,27.1054925,75.544,43.14056015,345.2409058,1.904990442,83.4,11.1409,38.84758508,63.387
885,Panama,PAN,2005,5017.741092,53.8,10.33,2.855883248,68.23559591,27.03433905,75.829,41.77030945,323.750824,1.885165334,84.1,11.484,52.89805885,63.682
886,Panama,PAN,2006,5528.767055,54.6,9.11,2.457893464,69.19423422,28.60537817,76.012,42.78282166,371.3395081,1.854046425,84.8,17.3496,64.55108304,63.976
887,Panama,PAN,2007,6317.817303,52.7,6.78,4.168633003,71.97917279,35.38651422,76.154,42.98003006,472.8953857,1.833911849,85.5,22.29,87.73233237,64.268
888,Panama,PAN,2008,7347.590503,52.7,4.868,8.758683177,78.29859213,41.39047642,76.225,43.09830093,507.5638428,1.820654032,86.3,33.82,112.0153602,64.56
889,Panama,PAN,2009,7796.92617,51.8,6.56,2.409053041,69.96480884,30.85654962,76.343,42.98873138,551.5872803,1.804231204,87,39.08,170.4438993,64.851
890,Panama,PAN,2010,8331.464214,51.6,5.832,3.491288726,70.02524213,37.34120258,76.448,43.98424149,608.2467041,1.78385793,86.9,40.1,183.417508,65.14
891,Panama,PAN,2011,9662.295922,51.3,3.922,5.875802437,77.7456721,37.61851784,76.627,41.97253036,665.8464966,1.774688617,88.6,42.7,182.5975676,65.437
892,Panama,PAN,2012,11064.80636,51.7,3.714,5.698199592,74.54431573,42.50402238,76.819,43.84217834,725.8637695,1.764519377,89.3,40.3019,165.480489,65.741
893,Panama,PAN,2014,13213.19896,50.5,4.444,2.626526999,54.88908204,43.57467748,77.248,44.9672699,920.0765991,1.7304638,90.8,44.9238,177.5895959,66.371
894,Panama,PAN,2015,14082.65485,50.8,4.402,0.137492058,47.38661989,42.26636862,77.468,47.93227005,982.7939453,1.730374896,91.6,51.2054,145.1045438,66.696
895,Panama,PAN,2016,14832.36116,50.4,4.843,0.739734025,41.74075548,40.26233412,77.653,48.72827148,1057.406616,1.728668762,92.4,54,127.7034008,67.027
896,Panama,PAN,2021,15509.80691,50.9,10.293,1.630703373,41.60670395,31.29893429,76.223,53.04459,1415.244995,1.207238092,95.3,73.0556,147.7006123,68.775
897,Paraguay,PRY,2001,1637.686151,54.6,6.206,7.268060286,40.64258896,17.96778381,69.9,19.31450081,91.42378998,1.68775973,91,1.09879,22.06640992,55.966
898,Paraguay,PRY,2002,1367.765069,57.3,9.393,10.51024209,47.47507654,18.0997007,70.025,28.35104942,64.76425171,1.409514774,91.7,1.79497,31.53341939,56.6
899,Paraguay,PRY,2003,1443.998852,54.9,6.814,14.23679705,47.1446576,20.6270244,70.297,26.99925995,70.50261688,1.229888024,92.6,2.11194,33.0704465,56.977
900,Paraguay,PRY,2004,1786.215339,52.3,6.513,4.32326493,45.68782467,20.06819025,70.481,27.23759079,87.64266968,1.1524391,93.2,3.45244,32.29215977,57.305
901,Paraguay,PRY,2005,1970.871699,51.4,4.825,6.807382031,47.59359211,20.90318441,70.527,27.92188072,94.68041992,1.105963578,94.7,7.90701,34.45393525,57.633
902,Paraguay,PRY,2007,3211.936217,53,4.713,8.130474177,43.37492916,21.32456811,71.106,31.27533913,160.3656006,0.980401605,96.5,11.21,83.97567218,58.286
903,Paraguay,PRY,2008,4384.954694,50.7,4.415,10.15478465,42.43836871,22.24829434,71.384,37.12458038,219.6679535,0.969992283,96.7,14.27,102.5794009,58.612
904,Paraguay,PRY,2009,3941.848155,49.1,5.46,2.591946734,38.09725405,18.91596997,71.635,40.00434113,216.5890198,1.021949007,96.9,18.9,98.52812081,58.937
905,Paraguay,PRY,2010,4750.962737,51,4.569,4.651162791,42.13984163,23.83495844,71.887,37.78504944,257.0585632,1.169858012,97.4,19.8,102.6392137,59.261
906,Peru,PER,2000,1945.413385,49.1,4.069,3.757338333,16.76837372,19.62798476,70.424,33.33261871,83.4623642,1.560430591,72.5,3.07643,4.779155172,73.042
907,Peru,PER,2001,1929.57273,51.3,4.848,1.977098785,16.60137952,18.15950517,71.041,29.83036995,89.19979858,1.367646226,72.1,7.57876,6.638127117,73.448
908,Peru,PER,2002,2007.370196,53.6,4.84,0.193135004,17.27480785,17.96814589,71.661,30.15719032,97.49507904,1.193006558,74.4,8.96695,8.43967421,73.85
909,Peru,PER,2003,2129.441142,53.1,4.151,2.259377534,19.01466695,17.51028937,72.217,30.22619057,97.19953156,1.065364141,74.4,11.6,10.60821354,74.249
910,Peru,PER,2004,2397.251473,49.9,4.707,3.662473201,22.91223375,16.85568254,72.668,32.07260132,105.008255,0.980296012,75.7,14.1,14.67186871,74.644
911,Peru,PER,2005,2706.669473,50.4,4.866,1.616301939,26.84876111,17.28381768,72.986,32.37421036,123.0508881,0.889996951,77.2,17.1,19.83622779,75.034
912,Peru,PER,2006,3129.559965,50.3,4.172,2.002258012,30.53663645,19.65060237,73.172,33.82546997,135.8708801,0.791526842,80.2,20.7,32.13408596,75.421
913,Peru,PER,2016,6217.036,43.6,3.741,3.557176636,22.60031374,22.02131339,75.789,73.33019257,311.4351807,1.333570651,94.2,45.4617,118.631109,77.539
914,Peru,PER,2017,6736.166937,43.3,3.691,2.994900458,24.71987197,20.71181371,75.879,71.24655151,333.1157532,1.473365351,94.8,50.4504,123.1285796,77.72
915,Philippines,PHL,2003,1027.230119,46.6,3.527,2.289156627,42.30501837,19.52873561,69.924,29.875,32,1.982113551,76.6,4.85767,27.13864248,45.88
916,Philippines,PHL,2006,1426.146492,47.2,4.052,5.485232068,41.24545937,16.01533777,70.282,28.83638,55,1.682083808,80.2,5.74059,48.76907405,45.625
917,Philippines,PHL,2009,1864.450434,46.3,3.858,4.219030521,30.2195256,17.4317212,70.633,28.19305038,79,1.801550616,84.3,9,81.32235128,45.371
918,Philippines,PHL,2012,2614.616444,46.5,3.504,3.026963911,27.46707386,19.56072797,70.881,31.30851173,112,1.942262379,87.1,30.8,104.0252318,45.712
919,Philippines,PHL,2015,2909.85818,44.6,3.068,0.674192537,27.20805724,21.34094787,71.268,38.10377502,116,1.478753843,89.1,36.9,114.3710694,46.284
920,Philippines,PHL,2018,3168.510366,42.3,2.338,5.309346616,30.21360537,27.15058204,71.689,29.42863846,126,1.236860333,94.2,44.1,123.9757392,46.907
921,Philippines,PHL,2021,3484.385939,40.7,3.398,3.927180221,25.75203492,21.14073715,69.266,34.8456192,203,0.905660311,97.5,63.4019,143.4358742,47.684
922,Poland,POL,2004,6711.727153,38,18.822,3.382646819,34.06216961,20.48906532,74.84634146,61.74369812,392,-0.058512735,99.9,32.53,59.84050126,61.564
923,Poland,POL,2005,8043.923323,35.8,17.592,2.183798724,34.52546228,20.10736006,74.99512195,63.77914047,466,-0.043948953,99.8,38.81,75.60778279,61.452
924,Poland,POL,2006,9068.855283,34.7,13.794,1.284693944,37.65804123,21.9561663,75.14390244,65.09007263,524,-0.063370574,99.8,44.58,95.32592008,61.341
925,Poland,POL,2007,11272.52937,34,9.551,2.458743124,38.47111642,25.41864591,75.24390244,66.94246674,661,-0.054305021,99.8,48.6,107.4422651,61.229
926,Poland,POL,2008,14048.56047,33.5,7.069,4.164971935,37.6687727,24.7561451,75.54390244,70.29463196,893,0.01363738,99.8,53.13,114.0266842,61.116
927,Poland,POL,2009,11556.30269,33.4,8.131,3.795392425,37.00405047,20.75791411,75.69512195,72.67935944,760,0.067763227,100,58.97,116.2139851,61.004
928,Poland,POL,2010,12567.73177,33.2,9.578,2.580693703,39.89220685,20.85866889,76.24634146,76.55712128,809,-0.285609122,100,62.32,121.6459352,60.892
929,Poland,POL,2011,13867.66694,33.2,9.576,4.239401496,42.31819097,22.34504631,76.69512195,75.80210114,866,0.053769709,100,61.95,129.8786171,60.78
930,Poland,POL,2012,13087.42094,33,10.031,3.560371517,44.02290164,20.80195187,76.74634146,75.03829193,815,-0.000239076,100,62.31,140.0258516,60.654
931,Poland,POL,2013,13621.90238,33.1,10.293,0.991982606,45.76728816,19.128045,77,73.31726837,878,-0.060360017,100,62.8492,147.5698282,60.529
932,Poland,POL,2014,14262.28419,32.8,8.971,0.053821313,46.22067203,20.82727892,77.60243902,70.2389679,911,-0.074846229,100,66.5987,147.4923404,60.403
933,Poland,POL,2015,12637.52203,31.8,7.475,-0.874125874,47.16163673,20.80169588,77.45121951,69.37319946,804,-0.066641101,100,67.997,141.4598694,60.278
934,Poland,POL,2016,12464.01105,31.2,6.141,-0.664767331,49.90642886,20.08730091,77.85121951,69.85037994,816,-0.042985131,100,73.3007,137.5522178,60.178
935,Poland,POL,2017,13913.34029,29.7,4.867,2.075935537,51.69252758,19.90814468,77.75365854,70.61746216,910,0.012480099,100,75.9854,130.9503547,60.105
936,Poland,POL,2018,15658.21203,30.2,3.835,1.812951565,52.23257544,21.44388097,77.60243902,71.02174377,979,-0.000200133,100,77.5417,125.3471416,60.058
937,Poland,POL,2019,15874.52205,28.8,3.267,2.227478809,52.61289348,20.70767945,77.90487805,70.90650177,1014,-0.024427107,100,80.4359,125.7168536,60.037
938,Poland,POL,2020,15987.57537,28.5,3.155,3.374469726,52.43388552,18.83940516,76.5,70.97303772,1026,-0.175062058,100,83.1849,128.4226449,60.043
939,Poland,POL,2021,18635.51049,28.5,3.268,5.055027047,57.03797607,21.81067346,75.50243902,72.20606232,1159,-2.450719054,100,85.3749,132.058828,60.075
940,Portugal,PRT,2015,19215.7813,35.5,12.447,0.487938624,40.68766641,15.93798887,81.12439024,61.85820007,1791,-0.414141102,100,68.6329,113.0168861,63.514
941,Portugal,PRT,2016,19980.28089,35.2,11.068,0.607397075,40.35508893,16.02836246,81.12439024,63.26557159,1875,-0.315459017,100,70.4236,111.9942091,64.086
942,Portugal,PRT,2017,21442.38428,33.8,8.869,1.368614116,42.94267865,17.4462865,81.42439024,64.16982269,1998,-0.24388941,100,73.7912,114.1311837,64.652
943,Portugal,PRT,2018,23541.14011,33.5,6.994,0.993715683,43.67758057,18.5247215,81.32439024,65.02790833,2216,-0.160104021,100,74.661,115.2549871,65.211
944,Portugal,PRT,2019,23343.3629,32.8,6.464,0.33817841,43.65312594,18.76826598,81.67560976,65.93405151,2222,0.023733495,100,75.3464,115.7418865,65.764
945,Portugal,PRT,2020,22299.40441,34.7,6.801,-0.01243833,37.25601513,19.41857918,80.97560976,67.79801941,2346,0.105114125,100,78.2617,115.078977,66.31
946,Portugal,PRT,2021,24711.45101,34.6,6.577,1.265657191,41.54842718,20.93476742,81.37804878,71.8742981,2747,0.626850165,100,82.309,120.9425503,66.849
947,Qatar,QAT,2017,63279.85569,35.1,0.14,0.394878914,52.88942263,42.61136155,80.717,16.77743912,1908.396606,2.735902933,100,97.3888,147.0842119,99.078
948,Romania,ROU,2006,5757.531273,39.6,7.27,6.558514123,24.7712265,27.46696985,72.16341463,54.13893127,291,-0.59240256,95.9,24.66,76.4775578,53.305
949,Romania,ROU,2007,8360.337759,37.5,6.413,4.837329283,24.71082905,31.33701879,72.56585366,60.2831192,415,-1.477222982,96.1,28.3,98.34059881,53.436
950,Romania,ROU,2008,10435.15612,36.4,5.788,7.850802557,26.15549966,33.09368444,72.56585366,73.44706726,521,-1.666382643,96.5,32.42,118.8007792,53.567
951,Romania,ROU,2009,8548.454341,35.6,6.859,5.587420043,26.02237702,27.20266873,73.3097561,81.53314972,449,-0.833088755,96.8,36.6,122.6405258,53.698
952,Romania,ROU,2010,8399.537423,35.5,6.959,6.091416686,31.64159331,27.18907942,73.45853659,75.22902679,472,-0.593959184,97.1,39.93,119.7922166,53.829
